User_ID,Name,Age,City,Annual_Salary,HRA_Received,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Home_Loan_Principal_80C,Donations_80G,Regime,Total_Deductions,Taxable_Income,Groceries,Utilities,Healthcare,Education,Entertainment,Rent_Paid,Total_Expenses,Savings,Expense_Ratio,Tax_Old_Regime,Tax_New_Regime,Best_Regime,Tax_Savings
U0114,Siya Goda,40,Belgaum,1784199,105754,50719,4485,34650,0,43890,14785,Old,104639,1629560,64526.0,22427.0,57115.0,20992.0,92109.0,161835,415282.0,1368917.0,0.23,301368.0,188868.0,New Regime,112500.0
U0115,Mannat Chakrabarti,37,Dindigul,481264,243510,129887,41669,21292,0,21322,10960,Old,203808,227456,29999.0,54774.0,26000.0,54341.0,26105.0,202232,395813.0,85451.0,0.82,0.0,0.0,Old Regime,0.0
U0116,Tara Rege,42,Miryalaguda,423275,159847,33919,2618,35755,100000,35739,13535,New,185827,187448,62009.0,101289.0,83116.0,35066.0,24443.0,298561,606784.0,-183509.0,1.43,0.0,0.0,Old Regime,0.0
U0117,Aniruddh Balay,39,Motihari,1402163,210443,73155,30143,38353,0,140791,8234,Old,149885,1202278,33964.0,59558.0,55575.0,65010.0,69839.0,323051,600286.0,801877.0,0.43,173183.4,90455.6,New Regime,82727.79999999999
U0118,Saksham Singhal,45,Madurai,2158489,232573,71569,29425,3159,0,79553,10503,New,114656,1993833,29083.0,58752.0,59925.0,37365.0,61374.0,237547,481873.0,1676616.0,0.22,410649.89999999997,298149.9,New Regime,112499.99999999994
U0119,Jivin Bhardwaj,48,Aizawl,972735,242018,41328,22673,32626,100000,8314,24307,Old,220934,701801,85566.0,32274.0,80873.0,60973.0,39278.0,123732,421868.0,550867.0,0.43,52860.200000000004,25180.1,New Regime,27680.100000000006
U0120,Nirvi Guha,50,Durgapur,2400609,88467,24618,9603,29351,0,93831,5122,New,68694,2281915,100983.0,84228.0,36165.0,22548.0,54910.0,292695,592927.0,1807682.0,0.25,497074.5,384574.5,New Regime,112500.0
U0121,Ivana Arya,49,Pudukkottai,1312826,198697,34675,39696,37298,0,75164,9852,Old,121521,1141305,37537.0,70463.0,51878.0,39473.0,72810.0,388449,656843.0,655983.0,0.5,154891.5,81195.75,New Regime,73695.75
U0122,Jayesh Lanka,52,Udupi,1262522,83893,18919,5368,17065,0,107658,5387,Old,46739,1165783,99271.0,48914.0,91563.0,82072.0,69071.0,257109,641820.0,620702.0,0.51,162234.9,84867.45,New Regime,77367.45
U0123,Indranil Dua,52,Khandwa,1203692,126329,4173,4621,21638,0,77028,7631,New,38063,1115629,77762.0,50302.0,30837.0,83027.0,28063.0,89346,357946.0,845746.0,0.3,147188.7,77344.35,New Regime,69844.35
U0124,Nirvaan Sama,52,Tadipatri,1561157,81007,109369,14719,1073,200000,36113,7226,Old,332387,1178770,79891.0,59779.0,77990.0,28511.0,99521.0,342731,686259.0,874898.0,0.44,166131.0,86815.5,New Regime,79315.5
U0125,Anahi Varghese,37,Buxar,1714532,272374,26400,29227,46511,0,117174,5108,Old,107246,1557286,90138.0,64378.0,35179.0,95362.0,36478.0,92763,417562.0,1296970.0,0.24,279685.8,167185.8,New Regime,112500.0
U0126,Tejas Dugar,33,Kozhikode,821240,220604,70305,43894,18771,0,146429,18608,Old,151578,619662,73496.0,94235.0,79578.0,99606.0,84763.0,270237,694985.0,126255.0,0.85,36432.4,0.0,New Regime,36432.4
U0127,Advik Barad,53,Aizawl,1344789,104253,88791,7566,35461,0,20365,2110,Old,133928,1160861,31400.0,92387.0,22132.0,78577.0,53672.0,318553,599436.0,745353.0,0.45,160758.3,84129.15,New Regime,76629.15
U0128,Nitya Kalita,39,Tirupati,925893,62323,70533,12306,42330,100000,39029,957,Old,226126,649767,78849.0,30033.0,98595.0,78753.0,73469.0,200987,563163.0,362730.0,0.61,42453.4,0.0,New Regime,42453.4
U0129,Ivana Gade,37,Ratlam,1394653,161335,103591,24042,29320,0,1737,7146,New,164099,1180554,24072.0,85918.0,63541.0,60683.0,91088.0,296823,620028.0,774625.0,0.44,166666.2,87083.1,New Regime,79583.1
U0130,Anvi Kothari,25,Purnia,587210,162356,141650,15086,4340,100000,131042,560,Old,261636,275574,44454.0,69835.0,82637.0,33852.0,70733.0,171353,474976.0,112234.0,0.81,0.0,0.0,Old Regime,0.0
U0131,Veer Ganguly,49,Gulbarga,1262557,160944,131060,17387,34924,0,85474,23797,Old,207168,1005389,25338.0,30410.0,97772.0,49279.0,38427.0,301373,543182.0,719375.0,0.43,114116.7,60808.35,New Regime,53308.35
U0132,Shamik Sehgal,31,Meerut,1607094,254451,149696,27042,16184,0,78218,1312,New,194234,1362860,71695.0,64724.0,77528.0,54851.0,58090.0,105556,435476.0,1171618.0,0.27,221358.0,122572.0,New Regime,98786.0
U0133,Ivana Kaur,33,Srinagar,1068406,195282,39194,23888,40734,0,128692,18205,New,122021,896385,26709.0,36928.0,24282.0,89083.0,51095.0,98099,332851.0,735555.0,0.31,91777.0,44638.5,New Regime,47138.5
U0134,Pranay Mani,48,Berhampur,818034,66456,109903,26514,2580,200000,128411,11595,New,350592,417442,70375.0,54892.0,81191.0,56327.0,49260.0,256168,573770.0,244264.0,0.7,0.0,0.0,Old Regime,0.0
U0135,Bhavin Bhatia,25,New Delhi,1433255,81367,131461,18323,40025,200000,294,22030,Old,411839,971416,73459.0,18299.0,27184.0,60206.0,89337.0,283058,553065.0,880190.0,0.39,106783.20000000001,55712.4,New Regime,51070.80000000001
U0136,Indranil Ghose,36,Tadepalligudem,1195543,104624,99303,18019,28967,0,24596,21329,Old,167618,977925,70567.0,75023.0,68312.0,21101.0,72299.0,224302,532848.0,662695.0,0.45,108085.0,56688.75,New Regime,51396.25
U0137,Aarush Raj,32,Aizawl,940677,191178,113903,9890,2159,100000,98185,5374,Old,231326,659351,91765.0,33429.0,55691.0,99584.0,45429.0,282041,606936.0,333741.0,0.65,44370.2,0.0,New Regime,44370.2
U0138,Ehsaan Bedi,48,Tezpur,2095041,284565,67391,40863,48940,200000,11434,2651,Old,359845,1685196,25094.0,40172.0,49839.0,96695.0,73422.0,113866,400756.0,1694285.0,0.19,318058.8,205558.8,New Regime,112500.0
U0139,Mishti Butala,35,Suryapet,2132682,118008,144866,45487,13900,0,58382,10006,New,214259,1868423,75681.0,38031.0,33296.0,37321.0,51231.0,185400,418858.0,1713824.0,0.2,373026.9,260526.9,New Regime,112500.00000000003
U0140,Tushar Das,43,Bharatpur,1571459,175926,58002,10283,11440,200000,38098,9933,New,289658,1231801,63571.0,87427.0,74466.0,28731.0,61148.0,217488,530547.0,1040912.0,0.34,182040.3,96360.2,New Regime,85680.09999999999
U0141,Farhan Wali,41,Secunderabad,2191822,165395,35531,18279,14678,0,4655,21085,Old,89573,2052249,61423.0,41190.0,78003.0,42143.0,85820.0,152516,466062.0,1725760.0,0.21,428174.7,315674.69999999995,New Regime,112500.00000000006
U0142,Nakul Samra,32,Gorakhpur,2366197,166492,4986,46999,47204,200000,83029,16172,Old,315361,2000836,89799.0,82510.0,96374.0,59948.0,57381.0,266987,655467.0,1710730.0,0.28,412750.8,300250.8,New Regime,112500.0
U0143,Divit Dasgupta,27,Vadodara,787952,122240,32298,22908,12021,100000,46228,2877,Old,170104,567848,22119.0,80907.0,31871.0,43076.0,56255.0,374746,611264.0,176688.0,0.78,26069.6,0.0,New Regime,26069.6
U0144,Jayant Sabharwal,27,Anantapur,1430117,114315,1481,47466,6772,200000,3771,21966,Old,277685,1102432,48898.0,31183.0,81266.0,97667.0,97339.0,269139,628612.0,801505.0,0.44,143229.6,75364.8,New Regime,67864.8
U0145,Riaan Kibe,25,Ichalkaranji,925134,250321,56408,37952,1627,100000,74099,21774,New,217761,657373,51299.0,93394.0,67638.0,39229.0,62279.0,238588,552902.0,372232.0,0.6,43974.600000000006,0.0,New Regime,43974.600000000006
U0146,Aradhya Kannan,51,Bhatpara,1789959,251659,121950,35170,44432,0,120811,4083,New,205635,1534324,92302.0,61876.0,76091.0,92859.0,30474.0,209295,560226.0,1229733.0,0.31,272797.19999999995,160297.2,New Regime,112499.99999999994
U0147,Tanya Raja,29,Mau,644761,60756,147907,37663,8219,200000,62257,745,Old,394534,200227,29602.0,88246.0,78071.0,64903.0,51356.0,167969,479947.0,164814.0,0.74,0.0,0.0,Old Regime,0.0
U0148,Badal Chanda,34,Navi Mumbai,1347609,249083,125355,44172,23464,0,17558,8749,New,201740,1095869,86375.0,90970.0,86366.0,36584.0,24736.0,212161,535973.0,811636.0,0.4,141260.7,74380.35,New Regime,66880.35
U0149,Elakshi Dutt,31,Durg,2277109,86378,27798,47929,30232,0,58436,17325,Old,123284,2103825,35764.0,56920.0,83497.0,45419.0,58101.0,285735,563067.0,1714042.0,0.25,443647.5,331147.5,New Regime,112500.0
U0150,Arnav Srivastava,50,Vasai-Virar,464323,185327,91649,9343,42481,100000,107779,20407,Old,263880,150443,63485.0,36957.0,61157.0,85677.0,94236.0,221559,568902.0,-104579.0,1.23,0.0,0.0,Old Regime,0.0
U0151,Manjari Swamy,33,Allahabad,1637715,195556,64887,10637,8488,100000,124891,18680,New,202692,1385023,34613.0,77092.0,89389.0,47726.0,79972.0,342299,675211.0,962504.0,0.41,228006.9,127004.6,New Regime,101002.29999999999
U0152,Aradhya Tiwari,52,Anand,1354480,175703,19477,34724,34949,200000,32376,17323,Old,306473,998007,87806.0,84558.0,57739.0,64376.0,74261.0,203950,568282.0,786198.0,0.42,112101.40000000001,59701.05,New Regime,52400.350000000006
U0153,Madhup Bora,31,Vasai-Virar,1254016,106549,148338,39791,44362,0,77924,17994,New,250485,953531,90151.0,23838.0,58936.0,31285.0,42653.0,156229,402157.0,851859.0,0.32,103206.20000000001,53029.65,New Regime,50176.55000000001
U0154,Mehul Bora,33,Baranagar,1553113,215575,127815,29134,39932,100000,29332,22684,Old,319565,1183548,38601.0,97301.0,57922.0,84359.0,75545.0,184648,540582.0,1012531.0,0.35,167564.4,87532.2,New Regime,80032.2
U0155,Khushi Deo,32,Jorhat,1264909,123794,127426,46830,18981,100000,131001,1725,New,294962,919947,99446.0,67902.0,95948.0,54782.0,67243.0,118547,501580.0,763329.0,0.4,96489.40000000001,47992.05,New Regime,48497.350000000006
U0156,Krish Sethi,36,Visakhapatnam,2015397,287355,142961,47101,901,0,46737,12213,Old,203176,1762221,93471.0,51742.0,78129.0,22003.0,22019.0,108795,373595.0,1641802.0,0.19,341166.3,228666.3,New Regime,112500.0
U0157,Gokul Saini,26,Khammam,1188260,281804,24335,3907,22444,0,130912,9528,New,60214,1078046,62348.0,23668.0,91057.0,90733.0,36933.0,266368,569644.0,618616.0,0.48,135913.8,71706.9,New Regime,64206.899999999994
U0158,Prerak Bhakta,25,Karawal Nagar,1450493,95113,142326,33575,42058,0,89031,14162,Old,232121,1168372,38313.0,50224.0,67139.0,34952.0,62083.0,101447,354128.0,1096365.0,0.24,163011.6,85255.79999999999,New Regime,77755.80000000002
U0159,Tara Dey,40,Naihati,682762,286802,86610,46799,18061,0,20991,8853,Old,160323,472439,59679.0,25591.0,40105.0,79974.0,49279.0,247670,498083.0,184679.0,0.73,0.0,0.0,Old Regime,0.0
U0160,Neelofar Contractor,47,Agartala,2005118,124069,11442,4827,2881,200000,27472,7187,New,226337,1728781,68946.0,34188.0,52802.0,85317.0,22943.0,301823,566691.0,1438427.0,0.28,331134.3,218634.3,New Regime,112500.0
U0161,Piya Gaba,47,Karaikudi,1816012,279189,46289,30607,29863,100000,59946,32,Old,206791,1559221,85951.0,69008.0,62165.0,66935.0,58013.0,336190,674302.0,1141710.0,0.37,280266.3,167766.3,New Regime,112500.0
U0162,Anahi Lal,54,Tiruvottiyur,1958506,186321,53747,13699,45826,100000,1541,14893,New,228165,1680341,77312.0,100851.0,91593.0,66233.0,37810.0,286402,662684.0,1295822.0,0.34,316602.3,204102.3,New Regime,112500.0
U0163,Sara Luthra,48,Raichur,971650,200273,37327,37292,5622,200000,129237,14408,New,294649,627001,33830.0,85456.0,86484.0,99209.0,84476.0,332419,721708.0,249942.0,0.74,37900.2,0.0,New Regime,37900.2
U0164,Rohan Chauhan,29,Muzaffarpur,682272,175541,147271,47961,1378,0,2765,22369,Old,218979,413293,50617.0,87652.0,59403.0,99299.0,74682.0,309817,679110.0,3162.0,1.0,0.0,0.0,Old Regime,0.0
U0165,Inaaya  Saha,27,Bhiwandi,785925,239648,72827,25883,17632,200000,43074,15160,Old,331502,404423,62154.0,84787.0,44431.0,72607.0,49564.0,135077,444140.0,341785.0,0.57,0.0,0.0,Old Regime,0.0
U0166,Oorja Luthra,36,Warangal,1114743,299634,106464,48991,28311,0,102795,3414,Old,187180,877563,18632.0,80006.0,41568.0,25122.0,48319.0,192782,406374.0,708369.0,0.36,88012.6,42756.3,New Regime,45256.3
U0167,Mishti Sarin,32,Guna,803081,59686,131184,5313,5650,200000,101387,17540,Old,359687,393394,21329.0,47189.0,30297.0,66225.0,64509.0,182932,413984.0,389097.0,0.52,0.0,0.0,Old Regime,0.0
U0168,Divit Goyal,46,Sambalpur,778892,293485,87051,13598,45201,0,131841,19510,New,165360,563532,97293.0,96792.0,22276.0,20761.0,56862.0,390925,690061.0,88831.0,0.89,25206.4,0.0,New Regime,25206.4
U0169,Madhav Mahal,51,Kottayam,405287,103363,59722,45826,42224,200000,148878,24636,Old,372408,0,82763.0,80583.0,95526.0,22406.0,66226.0,266339,610125.0,-204838.0,1.51,0.0,0.0,Old Regime,0.0
U0170,Ira Yohannan,27,Dindigul,1706241,147543,92036,49909,7036,0,2972,12120,Old,161101,1495140,49196.0,56603.0,84915.0,57787.0,91021.0,395942,730363.0,975878.0,0.43,261042.0,149028.0,New Regime,112014.0
U0171,Kaira Anne,25,Sirsa,1056702,181733,147595,28807,39255,0,149328,1543,Old,217200,789502,81446.0,37101.0,86739.0,25345.0,75646.0,178696,490246.0,566456.0,0.46,70400.4,33950.2,New Regime,36450.2
U0172,Divyansh Sule,27,Deoghar,2385296,225915,66960,4887,22499,100000,103903,271,New,194617,2140679,60970.0,101573.0,66050.0,98037.0,30011.0,130939,486609.0,1898687.0,0.2,454703.7,342203.69999999995,New Regime,112500.00000000006
U0173,Indrans Jayaraman,29,Burhanpur,2483592,145673,19552,3854,37016,0,149725,5295,Old,65717,2367875,86111.0,68632.0,65268.0,56287.0,97404.0,371660,743008.0,1740584.0,0.3,522862.5,410362.5,New Regime,112500.0
U0174,Shlok Raja,39,Rajkot,1878050,242035,141880,45226,4603,100000,103579,20460,New,312169,1515881,27890.0,48360.0,95020.0,20841.0,20968.0,267598,476712.0,1401338.0,0.25,267264.3,154764.3,New Regime,112500.0
U0175,Aradhya Chaudhari,38,Ghaziabad,1411293,294164,887,14536,27773,0,39339,14963,Old,58159,1303134,47050.0,87756.0,74172.0,99676.0,53718.0,221521,585623.0,825670.0,0.41,203440.2,110626.8,New Regime,92813.40000000001
U0176,Emir Tripathi,27,Phusro,1490654,92828,31802,3558,19937,100000,103376,11580,New,166877,1273777,75323.0,92851.0,55935.0,70062.0,29132.0,130290,457049.0,1033605.0,0.31,194633.09999999998,104755.4,New Regime,89877.69999999998
U0177,Pranay Tata,25,Katni,1007812,98604,85024,9772,12632,0,42399,22286,Old,129714,828098,85044.0,95883.0,30343.0,33261.0,60507.0,364890,666180.0,341632.0,0.66,78119.6,37809.8,New Regime,40309.8
U0178,Aradhya Singh,29,Solapur,1186667,60526,118639,36343,30607,0,44013,19093,Old,204682,931985,48460.0,58502.0,75904.0,97958.0,49870.0,147990,482774.0,703893.0,0.41,98897.0,49797.75,New Regime,49099.25
U0179,Bhamini Yohannan,50,Kottayam,1753649,118910,118248,35186,26337,0,145778,21605,New,201376,1502273,47019.0,42002.0,83821.0,77737.0,89851.0,138810,483094.0,1270555.0,0.28,263181.9,150681.9,New Regime,112500.00000000003
U0180,Miraan Tata,47,Jamnagar,1575885,75592,81938,36966,220,0,27909,12597,Old,131721,1394164,66161.0,97564.0,99087.0,58539.0,40434.0,198362,563365.0,1012520.0,0.36,230749.2,128832.8,New Regime,101916.40000000001
U0181,Aniruddh Shan,38,Noida,1778164,78982,122746,33769,46994,0,132385,12045,Old,215554,1512610,28080.0,86915.0,81299.0,63369.0,53347.0,226295,542034.0,1236130.0,0.3,266283.0,153783.0,New Regime,112500.0
U0182,Nitya Shenoy,31,Ramagundam,2112503,50207,26049,39887,4818,0,138919,13603,Old,84357,1978146,56233.0,22981.0,90461.0,81918.0,83638.0,213669,548295.0,1564208.0,0.26,405943.8,293443.8,New Regime,112500.0
U0183,Diya Koshy,51,Kota,1784418,282041,77789,19229,7349,0,141002,9937,New,114304,1620114,101978.0,87015.0,28568.0,45367.0,80667.0,276749,617403.0,1167015.0,0.35,298534.19999999995,186034.2,New Regime,112499.99999999994
U0184,Shamik Rana,33,Aligarh,786594,298253,84526,9673,5618,0,3285,14830,Old,114647,621947,45171.0,95231.0,84122.0,34508.0,32672.0,344803,640277.0,146317.0,0.81,36889.4,0.0,New Regime,36889.4
U0185,Arnav Tak,39,Jabalpur,1492501,138733,138918,27877,27464,100000,123637,24913,New,319172,1123329,82836.0,31878.0,43232.0,23798.0,30009.0,166516,373714.0,1118787.0,0.25,149498.7,78499.35,New Regime,70999.35
U0186,Saira Raja,39,Thanjavur,1444027,280008,46220,31601,42624,200000,35863,6722,New,327167,1066860,45711.0,65489.0,93553.0,88130.0,25956.0,154567,466648.0,977379.0,0.32,132558.0,70029.0,New Regime,62529.0
U0187,Raghav D’Alia,50,Ahmedabad,537023,174982,46163,38084,37344,0,147776,8201,New,129792,357231,19896.0,29214.0,90058.0,61138.0,50897.0,357181,614359.0,-77336.0,1.14,0.0,0.0,Old Regime,0.0
U0188,Pranay Kothari,34,Suryapet,1535964,118619,134837,16244,18255,100000,149777,4144,Old,273480,1212484,89981.0,75886.0,58384.0,37068.0,22029.0,206498,491381.0,1044583.0,0.32,176245.2,92496.8,New Regime,83748.40000000001
U0189,Eva Bedi,52,Mau,932295,210400,117126,27356,24299,100000,131627,5606,New,274387,607908,53771.0,88309.0,31670.0,57604.0,34550.0,257810,523825.0,408470.0,0.56,34081.600000000006,0.0,New Regime,34081.600000000006
U0190,Shlok Thakkar,37,Narasaraopet,1883624,96479,81486,16806,47975,0,21323,6766,New,153033,1680591,31465.0,54474.0,96157.0,63863.0,52787.0,92109,387234.0,1496390.0,0.21,316677.3,204177.3,New Regime,112500.0
U0191,Indranil Behl,43,Shahjahanpur,2356109,289499,75277,23099,1462,100000,70968,17114,Old,216952,2089157,65178.0,98774.0,31691.0,26951.0,66595.0,364154,657141.0,1698968.0,0.28,439247.1,326747.1,New Regime,112500.0
U0192,Nirvi Wadhwa,31,Vadodara,1273172,201175,104245,44641,15905,0,53915,15928,New,180719,1042453,82775.0,90219.0,37955.0,94416.0,73756.0,350931,732906.0,540266.0,0.58,125235.9,66367.95,New Regime,58867.95
U0193,Hrishita Kannan,41,Kanpur,922244,220963,122332,37034,24920,100000,109543,21274,New,305560,566684,41492.0,76073.0,96799.0,37742.0,76671.0,319472,651044.0,271200.0,0.71,25836.800000000003,0.0,New Regime,25836.800000000003
U0194,Yashvi De,44,Ambala,1861074,191826,22931,40317,16252,0,141691,1648,Old,81148,1729926,22284.0,93849.0,94234.0,80314.0,49719.0,219544,565760.0,1295314.0,0.3,331477.8,218977.8,New Regime,112500.0
U0195,Ivana Gour,53,Jaipur,1079290,281055,89116,19094,41004,100000,108500,20612,Old,269826,759464,63795.0,77930.0,82339.0,61829.0,98482.0,326183,702233.0,377057.0,0.65,64392.8,30946.4,New Regime,33446.4
U0196,Jayant Barad,28,Hindupur,2255619,131437,55633,10589,40581,100000,111266,2130,New,208933,1996686,31117.0,27399.0,84506.0,62205.0,37756.0,234455,477195.0,1778424.0,0.21,411505.8,299005.8,New Regime,112500.0
U0197,Darshit Chokshi,54,Bikaner,1462636,148540,51913,1657,34836,0,26739,14392,Old,102798,1309838,84431.0,82963.0,82738.0,48499.0,30939.0,324325,649688.0,812948.0,0.44,205451.4,111967.6,New Regime,93483.79999999999
U0198,Veer Kaul,29,Bhusawal,2186921,122982,94776,32764,5753,0,128041,10588,Old,143881,1993040,29294.0,54624.0,51490.0,27746.0,34792.0,114518,303940.0,1882981.0,0.14,410412.0,297912.0,New Regime,112500.0
U0199,Kaira Kata,47,Kottayam,1967121,152747,25991,39531,40005,200000,53019,4366,Old,309893,1607228,44312.0,85622.0,42664.0,54965.0,64070.0,133909,432183.0,1534938.0,0.22,294668.4,182168.4,New Regime,112500.00000000003
U0200,Mannat Goyal,31,Haridwar,1229735,236994,104092,3164,14175,0,7373,1506,New,122937,1056798,68354.0,88635.0,100064.0,78574.0,80253.0,360495,779101.0,450634.0,0.63,129539.4,68519.7,New Regime,61019.7
U0201,Samiha Dugal,37,Nagercoil,1488287,98231,141633,27542,6191,100000,20187,18542,New,293908,1144379,82263.0,71696.0,29202.0,71667.0,46217.0,280696,580151.0,908136.0,0.39,155813.7,81656.85,New Regime,74156.85
U0202,Charvi Chaudry,39,Sirsa,735484,79301,147973,18437,17898,200000,67863,19300,Old,403608,281876,15550.0,75394.0,61561.0,61584.0,54853.0,95282,366176.0,369308.0,0.5,0.0,0.0,Old Regime,0.0
U0203,Shanaya Devi,35,Karimnagar,1551550,272724,95556,41247,18982,100000,97927,15222,New,271007,1230543,26388.0,43111.0,97895.0,97456.0,59121.0,319017,641909.0,909641.0,0.41,181662.9,96108.6,New Regime,85554.29999999999
U0204,Samarth Keer,53,Firozabad,1850976,243783,62875,38505,14622,100000,84085,12363,Old,228365,1572611,20840.0,94879.0,77061.0,79127.0,20071.0,347219,638445.0,1212531.0,0.34,284283.3,171783.3,New Regime,112500.0
U0205,Indrans Roy,28,Saharanpur,1089376,222395,62120,19601,1001,100000,117996,19613,Old,202335,837041,53494.0,90307.0,47008.0,36455.0,61321.0,259526,555815.0,533561.0,0.51,79908.2,38704.100000000006,New Regime,41204.09999999999
U0206,Anay Soni,37,Secunderabad,838774,68752,133060,28430,47645,200000,39220,11795,Old,420930,367844,90107.0,83451.0,93780.0,56387.0,41542.0,108365,471193.0,367581.0,0.56,0.0,0.0,Old Regime,0.0
U0207,Ishaan Sagar,31,Muzaffarnagar,1314228,278984,110041,6009,43000,0,130503,9858,Old,168908,1095320,82987.0,88147.0,65469.0,56656.0,61767.0,353146,710394.0,603834.0,0.54,141096.0,74298.0,New Regime,66798.0
U0208,Rati Virk,51,Bhind,1353959,263277,128467,49759,23283,0,7642,12616,Old,214125,1089834,50223.0,80988.0,47107.0,54545.0,72905.0,356091,666195.0,687764.0,0.49,139450.2,73475.1,New Regime,65975.1
U0209,Aaina Mangat,43,Satara,1321522,148452,145328,4552,21435,0,79971,22649,New,193964,1077558,24654.0,85728.0,22886.0,70512.0,32794.0,290294,525196.0,796326.0,0.4,135767.4,71633.7,New Regime,64133.7
U0210,Chirag Apte,46,Bharatpur,2027781,194467,118490,9417,27223,200000,55556,4136,New,359266,1618515,82061.0,79552.0,36803.0,79337.0,71716.0,196219,546885.0,1480896.0,0.27,298054.5,185554.5,New Regime,112500.0
U0211,Samiha Shan,52,Katihar,745266,267029,126155,41989,37244,100000,38192,13478,New,318866,376400,43049.0,51138.0,41526.0,73251.0,38958.0,394286,645201.0,100065.0,0.87,0.0,0.0,Old Regime,0.0
U0212,Bhamini Singh,26,Salem,1938601,171237,28230,2671,30024,0,135453,11161,New,72086,1816515,70410.0,24495.0,28695.0,70998.0,38317.0,136307,368098.0,1570503.0,0.19,357454.5,244954.5,New Regime,112500.0
