User_ID,Name,Age,City,Annual_Salary,HRA_Received,Rent_Paid,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Home_Loan_Principal_80C,Donations_80G,Regime,Total_Deductions,Taxable_Income
U0957,Zaina Shroff,51,Bikaner,758690,112292,238485,88535,43129,46233,0,32069,9916,New,187813,520877
U0958,Neysa Brar,37,Udupi,479973,79055,313820,105982,8531,37268,0,81741,6806,New,158587,271386
U0959,Anaya Kibe,29,Indore,1034122,92891,316994,5698,37038,1172,100000,55897,6429,Old,150337,833785
U0960,Keya Doctor,47,Aurangabad,2442823,131912,148323,66809,22403,27914,0,145006,8123,New,125249,2267574
U0961,Gatik Kala,48,Thoothukudi,1448173,187660,365960,93079,42674,20901,200000,141167,18015,New,374669,1023504
U0962,Divij Batra,25,Gopalpur,1902025,140536,120695,55805,29122,40775,100000,102544,6452,New,232154,1619871
U0963,Anay Sachdev,46,Delhi,2312584,56304,135841,75033,16940,34409,0,18706,17158,Old,143540,2119044
U0964,Aarna Dhaliwal,25,Hazaribagh,1995476,57345,278784,98239,29831,49623,200000,103602,15456,Old,393149,1552327
U0965,Ivana Karpe,42,Bharatpur,625049,210372,187096,130407,11279,19324,100000,34629,22491,Old,283501,291548
U0966,Vritika Karan,39,Nashik,1717191,205331,172764,44041,38220,8738,0,124746,24188,New,115187,1552004
U0967,Gokul Barman,41,Coimbatore,2494529,141006,165744,31954,6477,37494,100000,20431,4019,New,179944,2264585
U0968,Dhanuk Dugar,35,Jodhpur,1147419,269625,370626,8002,17400,44557,0,40088,12419,Old,82378,1015041
U0969,Stuvan Mandal,45,Mumbai,1479924,196424,89171,69783,6470,24054,200000,31385,929,Old,301236,1128688
U0970,Darshit Chauhan,50,Chennai,1644380,179350,180755,107524,2062,29709,200000,70199,19396,New,358691,1235689
U0971,Vritika Dara,49,Sagar,2236185,214437,188125,124857,41798,43785,200000,38677,21408,New,431848,1754337
U0972,Nitya Dube,46,Cuttack,1743499,69446,83696,19738,19880,20107,100000,118104,6264,New,165989,1527510
U0973,Anika Kulkarni,51,Pondicherry,2054753,52336,206310,10703,34581,363,0,12818,7973,New,53620,1951133
U0974,Kanav Grewal,51,Kollam,1502127,112032,231385,113776,44439,10358,100000,63001,9697,Old,278270,1173857
U0975,Aayush Kamdar,41,Kota,804772,256487,361293,143464,14308,36077,0,49832,21113,New,214962,539810
U0976,Jayan Sekhon,37,Panchkula,2115499,147852,395665,44724,26027,49697,100000,40931,24345,New,244793,1820706
U0977,Vedika Sarin,25,South Dumdum,971107,279948,125740,32299,30720,3240,100000,83990,11136,Old,177395,743712
U0978,Faiyaz Samra,26,Jhansi,2475406,188593,186611,15641,35081,6665,0,72204,19203,Old,76590,2348816
U0979,Siya Bajaj,33,Gurgaon,1408559,252779,328922,79534,9706,45689,0,45784,23039,New,157968,1200591
U0980,Reyansh Samra,27,Madhyamgram,2486213,204553,143811,6305,9837,1936,200000,106305,1184,Old,219262,2216951
U0981,Nitara Venkatesh,25,Tirunelveli,1901681,68474,262385,18782,38599,46736,200000,9921,24864,New,328981,1522700
U0982,Saksham Kunda,45,Nagpur,2313722,227832,143232,78257,36824,25538,0,34959,22727,New,163346,2100376
U0983,Farhan Loke,40,Noida,948884,105718,357561,77963,33073,43965,0,32328,16911,Old,171912,726972
U0984,Yuvaan Rout,47,Kanpur,2399254,94629,235801,121987,47115,11998,0,139931,916,Old,182016,2167238
U0985,Oorja Taneja,30,Munger,1250538,95232,192492,124591,32088,882,200000,89506,3574,New,361135,839403
U0986,Ela Tandon,52,Tinsukia,1387471,136544,110099,67766,28112,20224,0,74408,3319,Old,119421,1218050
U0987,Jayesh Ghosh,41,Barasat,459182,248241,309206,6511,26299,39691,100000,123852,17790,New,190291,218891
U0988,Elakshi Toor,29,Machilipatnam,1766808,100669,198474,114816,34457,46476,0,26708,17625,New,213374,1503434
U0989,Neysa Rajagopalan,29,Kharagpur,2101667,259093,351400,4765,30063,30825,100000,18847,5206,New,170859,1880808
U0990,Mamooty Sule,30,Imphal,1588554,290225,323588,23929,3917,5204,0,55989,23633,Old,56683,1481871
U0991,Raghav Bhat,27,Khandwa,1223346,119184,114681,111576,2936,28885,100000,125383,19517,New,262914,910432
U0992,Damini Gara,45,Madhyamgram,658517,229017,171328,71088,36630,40056,0,4922,17182,New,164956,443561
U0993,Rohan Grover,47,Gorakhpur,1355154,63140,298512,77525,14506,3203,100000,52335,17907,New,213141,1092013
U0994,Divij Dass,29,Shimla,1757133,176468,385505,13780,28805,2244,0,126913,23593,Old,68422,1638711
U0995,Divij Manda,45,Hazaribagh,1105475,133457,114540,6589,14318,32786,100000,144613,4928,New,158621,896854
U0996,Anika Chaudhry,29,Kumbakonam,1148013,64357,237608,93664,48068,49793,200000,19551,16105,New,407630,690383
U0997,Kanav Ramesh,34,Bhopal,1652078,161672,164700,104188,26026,3083,0,113319,2888,New,136185,1465893
U0998,Nitara Wali,34,Tenali,544539,118673,267647,93326,27672,21584,200000,55673,2690,Old,345272,149267
U0999,Divij Jhaveri,43,Bardhaman,824226,171673,126002,40953,38417,8521,100000,101531,4091,New,191982,582244
